paper_id,model_version,prompt_version,input_source,manual_label,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
50,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper introduces a formal reduction between two machine learning algorithms, the Elastic Net (and Lasso as a special case) to the Support Vector Machine. It provides a parallel solver for the Elastic Net (and Lasso) that utilizes GPU and multi-core CPUs, demonstrating a significant speedup over the popular glmnet implementation.

CATEGORY: ML",4.17,,False,2026-08-16T00:10:58
51,mistral:7b,V2.2,abstract,Unclear,DL,"REASONING: The paper focuses on the application and comparison of AI models, specifically machine learning and deep learning, for predicting hematoma expansion in patients with intracerebral hemorrhage. The primary contribution of the paper lies in the analysis of the predictive capabilities of these AI models.

CATEGORY: DL (Deep Learning)",4.2,,False,2026-08-16T00:11:03
52,mistral:7b,V2.2,abstract,DL,ML,"REASONING: The paper utilizes a machine learning model based on a multilayer artificial neural network for predicting COVID-19 cases, deaths, and case fatality ratio, using various land use forms and population density as input data. The primary contribution of the paper lies in the development and application of this neural network model.

CATEGORY: ML",4.29,,False,2026-08-16T00:11:07
53,mistral:7b,V2.2,abstract,Unclear,DL,"REASONING: The paper primarily discusses the application of Deep Learning (DL) in the diagnosis of medical images and genomic data, Radiomics, multi-omics analysis, and the ethical implications of AI in oncology. The paper's primary contribution lies in the discussion and application of DL in oncology.

CATEGORY: DL",4.06,,False,2026-08-16T00:11:11
54,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper presents a large-scale, data-driven, concentric deep learning model for forecasting financial risks. The model uses historical financial data and optimizes financial allocations based on the identified most important risk factors. It also continues to improve its predictions by uncovering subtle and complex patterns.

CATEGORY: DL",3.68,,False,2026-08-16T00:11:15
55,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper discusses the potential of integrating artificial intelligence (AI) and machine learning (ML) with multi-omics technologies to improve the predictive accuracy of risk stratification models in plasma cell disorders. The primary contribution of the paper lies in the exploration of AI and ML as tools for personalized risk prediction and the identification of novel biomarkers.

CATEGORY: ML",4.44,,False,2026-08-16T00:11:19
56,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper proposes a multi-level feature Dempster–Shafer joint (MLDSJ) attribution method for Advanced Persistent Threat (APT) groups based on threat intelligence. It extracts multi-level features such as attack patterns, textual information, and graph topology from CTI reports, classifies these features separately using simple machine learning models, and integrates them using Dempster–Shafer (DS) evidence theory.

CATEGORY: ML",5.39,,False,2026-08-16T00:11:25
57,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper discusses the use of supervised machine learning models for pneumonia discrimination and optimal therapeutic dosing determination, as well as ML-CDSS for potential integration into clinical practice. The primary contribution of the paper lies in the systematic review of existing studies evaluating the use of AI tools for risk prediction and therapy optimization of MRSA pneumonia.

CATEGORY: ML",4.47,,False,2026-08-16T00:11:29
58,mistral:7b,V2.2,abstract,AI,ML,"REASONING: The paper discusses the use of AI models for food formulation, recipe generation, ingredient selection, formulation optimization, and quality- and safety-driven food product development. It also mentions the need for standardized food formulation datasets, explainable models, external validation, and integration with expert sensory, analytical, and industrial-scale testing. The primary contribution of the paper seems to be the application of AI models to food formulation and related tasks.

CATEGORY: ML (Machine Learning)",5.63,,False,2026-08-16T00:11:35
59,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper employs high-performance Machine Learning (ML) models, specifically CatBoost, for predicting concrete compressive strength. The ML models are optimized using the Arithmetic Optimization Algorithm (AOA) for improved accuracy and enhanced generalization. The novelty lies in the application of AOA optimization for ensemble ML models. The paper also uses Explainable Artificial Intelligence (XAI) results to connect model predictions with hydration chemistry and mix design principles.

CATEGORY: ML",5.92,,False,2026-08-16T00:11:41
60,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper introduces a quantum-inspired deep learning framework for EEG-based neurological analysis, which combines quantum-inspired feature encoding with a deep-learning architecture that includes temporal convolutional and attention-based recurrent modeling. The framework also includes a multi-level explainability module for interpretability. The primary contribution of the paper is the development of the QuantumNeuroXAI framework, which makes it a deep learning approach.

CATEGORY: DL",5.84,,False,2026-08-16T00:11:46
61,mistral:7b,V2.2,abstract,AI,ML,"REASONING: The paper discusses the application of AI, specifically machine intelligence, in abdominal oncology, focusing on computer-aided detection (CAD) and diagnosis (CADx) for tumor identification and characterization, radiomics for predicting molecular profiles, and proposes solutions for challenges in clinical integration. The primary contribution of the paper lies in the application of AI and computational tools in abdominal oncology.

CATEGORY: ML (Machine Learning)",5.3,,False,2026-08-16T00:11:52
62,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper's primary contribution lies in the application and comparison of six supervised machine-learning algorithms to predict postoperative hearing outcomes following tympanoplasty. The Random Forest classifier is identified as achieving the highest predictive accuracy.

CATEGORY: ML",3.29,,False,2026-08-16T00:11:55
63,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper focuses on employing machine learning techniques for credit card fraud detection, specifically comparing the performance of four supervised learning algorithms (Logistic Regression, Random Forest, XGBoost, and LightGBM). It also uses the SHAP framework for feature importance and interpretability. The primary contribution of the paper lies in the comparison and interpretation of these tree-based ensemble models.

CATEGORY: ML",4.59,,False,2026-08-16T00:12:00
64,mistral:7b,V2.2,abstract,Unclear,AI,"REASONING: The paper discusses the application of AI and ML in sports medicine, outlining their current state, evaluating their clinical validation, and identifying key priorities for future advancements. The primary contribution of the paper is a review of existing studies on AI and ML applications in sports medicine.

CATEGORY: AI (general artificial intelligence approaches)",3.92,,False,2026-08-16T00:12:04
65,mistral:7b,V2.2,abstract,nan,ML,"REASONING: The paper primarily discusses the use of three-dimensional NVU organoids, spatial transcriptomics with single-cell resolution, and artificial intelligence technology, with a focus on machine learning and deep learning. The primary contribution of the paper lies in the review and application of these technologies in NVU studies related to Alzheimer's disease.

CATEGORY: ML (Machine Learning)",4.26,,False,2026-08-16T00:12:08
66,mistral:7b,V2.2,abstract,DL,ML,"REASONING: The paper's primary contribution lies in the development and comparison of machine learning models, specifically deep neural network models, for predicting functional independence after successful endovascular thrombectomy. The Shapley additive explanations (SHAP) analysis is used to understand the importance of systolic blood pressure (SBP) metrics in the models.

CATEGORY: ML",4.44,,False,2026-08-16T00:12:12
67,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper discusses the use of various AI techniques, including machine learning, deep learning, optimization algorithms, and hybrid algorithms, for anemia detection. The primary contribution of the paper is the comparison of these techniques for anemia diagnosis.

CATEGORY: ML (Classical Machine Learning)",3.72,,False,2026-08-16T00:12:16
68,mistral:7b,V2.2,abstract,ML,DL,"REASONING: The paper proposes a novel explanation technique, LIME, for interpreting the predictions of any classifier, including neural networks and random forests. It focuses on making these predictions interpretable and faithful, and presents a method to explain models by optimizing a submodular problem.

CATEGORY: DL (Deep Learning)

Explanation: Although the paper mentions both tree-based methods (random forests) and neural network architectures, the primary contribution lies in the development of a method to explain the predictions of any classifier, which includes neural networks. Therefore, the most specific applicable category is deep learning.",6.47,,False,2026-08-16T00:12:22
69,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper presents a novel fall activity recognition system for disabled persons using a Temporal Convolutional Network (TCN) classifier, which is a deep learning (DL) technique. The system involves image pre-processing using Gaussian filtering (GF) and feature extraction using NASNetMobile, DenseNet121, and MobileNetV3Large. The primary contribution of the paper is the TCN-FARSDP approach, which is a DL method.

CATEGORY: DL",5.52,,False,2026-08-16T00:12:28
70,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper discusses the use of AI in personalizing virtual reality exposure therapy (VRET), with specific mentions of conversational AI, machine learning for outcome prediction, and methods to personalize cues and contexts. However, the primary contribution of the paper is the systematic review of AI applications for VRET, which falls under the category of machine learning.

CATEGORY: ML",4.38,,False,2026-08-16T00:12:32
71,mistral:7b,V2.2,abstract,AI,DL,"REASONING: The paper discusses the use of AI in diabetes care, focusing on establishing trust in medical AI by incorporating six key attributes: accuracy, reproducibility, privacy/security, transparency, human oversight, and fairness. The paper presents practical methods to achieve these attributes, prioritizing diabetes care. The primary contribution of the paper lies in the practical methods for achieving trustworthy medical AI, which falls under the category of deep learning as these methods involve the development and implementation of AI systems.

CATEGORY: DL",5.55,,False,2026-08-16T00:12:38
72,mistral:7b,V2.2,abstract,Unclear,DL,"REASONING: The paper primarily focuses on the diagnostic accuracy of AI-based algorithms for dermoscopic image analysis, with Convolutional Neural Networks (CNNs) being the most common model type and showing variable diagnostic performance. It also compares different models based on dataset characteristics, training strategies, and diagnostic reference standards.

CATEGORY: DL",4.14,,False,2026-08-16T00:12:42
73,mistral:7b,V2.2,abstract,Unclear,AI,"REASONING: The paper discusses the integration of Quantum Computing (QC) and Artificial Intelligence (AI) and their potential applications in various sectors. The primary contribution of the paper is the introduction of an integrative framework that categorizes key AI-QC convergence dimensions and proposes a classification of application areas based on technical requirements and algorithmic capabilities.

CATEGORY: AI (general artificial intelligence approaches)

The paper's core methodology is not specifically about AI, ML, or DL. Instead, it focuses on the integration of AI with QC, which is a general AI approach. Although the paper mentions quantum machine learning (QML) as one of the main advances in QC applied to AI, the primary contribution of the paper is not about QML or any specific ML/DL technique. Instead, it is about the integration framework and classification of application areas for AI-QC convergence.",9.53,,False,2026-08-16T00:12:52
74,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper proposes a new method, the Refined Deep Evolutionary Learning Framework (R-DELF), which uses an ESM-2 Transformer and dual-attention Graph Neural Networks (GNNs) for predicting proactive viral mutations and assessing vaccine suitability. The methodology also includes an evolutionary learning maximiser and an Explainable AI layer for interpretability.

CATEGORY: DL",5.12,,False,2026-08-16T00:12:57
75,mistral:7b,V2.2,abstract,ML,DL,"REASONING: The paper primarily focuses on the comparison and efficiency of hyper-parameter optimization strategies, specifically grid search and random search, for neural networks and deep belief networks. The core methodology of the paper lies in the use of random search, which is shown to be more efficient than grid search for hyper-parameter optimization.

CATEGORY: DL (Deep Learning)",4.04,,False,2026-08-16T00:13:01
76,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper's primary focus is on comparing the diagnostic performance of Machine Learning/Deep Learning (ML/DL) algorithms against conventional expert interpretation for preoperative grading of pancreatic neuroendocrine tumors. The paper uses a systematic review and meta-analysis to evaluate the diagnostic performance of imaging modalities, and the results show that ML/DL models demonstrate higher sensitivity but lower specificity compared to conventional imaging.

CATEGORY: ML",5.11,,False,2026-08-16T00:13:06
77,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper presents a hybrid algorithm that combines classical machine learning with quantum computing techniques, specifically Variational Quantum Classifiers (VQCs). The primary contribution of the paper is testing the effectiveness of VQCs in modeling cross-sector nonlinear dependencies in stock price variations, compared to standard classical classifiers.

CATEGORY: ML (Classical Machine Learning)",4.18,,False,2026-08-16T00:13:10
78,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper employs machine learning techniques, specifically K-means clustering, KNN, SVM, ANN, SHAP, and LIME, to analyze the determinants of fiscal openness. The primary contribution of the paper lies in the use of these machine learning tools to determine different regimes of governance and identify a ""governance gap"" in developing countries.

CATEGORY: ML",4.58,,False,2026-08-16T00:13:15
79,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper presents a decision support system for stroke diagnosis using machine learning techniques to integrate EHR variables with EV-features derived from blood samples. The primary contribution of the paper is the development of this system, which utilizes a decision tree learning model.

CATEGORY: ML",3.22,,False,2026-08-16T00:13:18
80,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper proposes a new approach for neural machine translation, focusing on extending the basic encoder-decoder architecture by allowing the model to automatically search for relevant parts of a source sentence, without forming them as a hard segment explicitly. The primary contribution of the paper lies in this novel extension of the encoder-decoder architecture.

CATEGORY: DL",3.91,,False,2026-08-16T00:13:22
81,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper compares the performance of 14 machine learning (ML) models, with AdaBoost, Multilayer Perceptron (MLP), and XGBoost being the top performers. The primary contribution of the paper is the comparison and evaluation of these ML models for estimating patient-level EQ-5D-5L index scores using sociodemographic and Minimum European Health Module (MEHM) data.

CATEGORY: ML",5.28,,False,2026-08-16T00:13:27
82,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper discusses a least squares version for SVM classifiers, which involves solving a set of linear equations instead of quadratic programming for classical SVMs. The primary contribution of the paper is the introduction of a new SVM formulation.

CATEGORY: ML",3.0,,False,2026-08-16T00:13:30
83,mistral:7b,V2.2,abstract,AI,ML,"REASONING: The paper presents BizAssistBot, an AI-driven platform that uses natural language processing, machine learning, and data analytics to provide immersive learning experiences for business students. The primary contribution of the paper is the creation and application of BizAssistBot in educational settings.

CATEGORY: ML (Machine Learning)",3.76,,False,2026-08-16T00:13:34
84,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper's primary contribution lies in the development and evaluation of AI models capable of predicting stresses, strains, and deformations in rib cage reconstruction using various materials. The AI models are trained on data generated from FEM simulations, and the performance of these models is evaluated using various machine learning and deep learning regression models.

CATEGORY: ML (Machine Learning)",4.49,,False,2026-08-16T00:13:38
85,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper introduces a functional pruning approach that uses geometric deep learning to learn network representations and an Explainable Artificial Intelligence (XAI) tool to identify the most discriminative sub-networks. The primary contribution lies in the use of these techniques to improve the identification of affected individuals in Autism Spectrum Disorder (ASD) subjects.

CATEGORY: DL (Deep Learning)",4.59,,False,2026-08-16T00:13:43
86,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper discusses the application of various AI techniques, including machine learning, deep learning, and radiomics, for the early detection and characterization of prostate cancer. The primary contribution of the paper seems to be the use of AI models to improve the accuracy of prostate cancer diagnosis, particularly in small-lesion detection and risk stratification.

CATEGORY: ML",3.99,,False,2026-08-16T00:13:47
87,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper describes a two-stage machine learning pipeline for heart failure screening using ECG data. The first stage uses logistic regression, while the second stage uses XGBoost. The primary contribution of the paper is the development and validation of this two-stage machine learning pipeline.

CATEGORY: ML",3.88,,False,2026-08-16T00:13:51
88,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper describes the use of a multilayer perceptron (a type of neural network) for predicting dosage in strabismus surgery, and employs explainable AI techniques to determine feature importance. The primary contribution of the paper lies in the development and application of the neural network model.

CATEGORY: DL",4.06,,False,2026-08-16T00:13:55
89,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper presents a machine learning (ML)-based petrophysical inversion method for reservoir characterization and seismic modeling, which is the primary contribution. The method integrates rock physics modeling, seismic modeling, and seismic inversion techniques, and uses ML techniques to convert elastic parameters into reservoir petrophysical parameters.

CATEGORY: ML",4.65,,False,2026-08-16T00:14:00
90,mistral:7b,V2.2,abstract,AI,ML,"REASONING: The paper presents a systematic literature review on Green AI in finance, proposing a new approach for implementing energy-efficient AI models. It identifies gaps in the current state of Green AI in financial applications and presents a taxonomy of Green AI techniques mapped to the machine learning lifecycle. The primary contribution of the paper is the proposed framework that integrates Green AI principles with energy-monitoring tools to guide sustainable AI adoption in finance.

CATEGORY: ML (Machine Learning)",5.22,,False,2026-08-16T00:14:05
91,mistral:7b,V2.2,abstract,ML,DL,"REASONING: The paper presents a hybrid framework that combines deep learning (ConvNeXt-Tiny) with classical machine learning (RBF SVM) for the automatic detection of Coeliac disease from duodenal endoscopy images. The primary contribution of the paper is the development of this hybrid framework, which makes it a Deep Learning (DL) approach.

CATEGORY: DL",4.58,,False,2026-08-16T00:14:09
92,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper presents a dataset of numerical signature descriptors derived from fragment images of beetles, processed with standardized image acquisition and segmentation techniques, and four statistical descriptors are extracted to support AI and machine learning workflows. The primary contribution of the paper is the creation of this dataset for automated classification in entomological diagnostics and post-harvest pest detection, which aligns with machine learning techniques.

CATEGORY: ML",5.09,,False,2026-08-16T00:14:14
93,mistral:7b,V2.2,abstract,Unclear,DL,"REASONING: The paper describes a multimodal AI model that combines clinical data and POCUS images for sarcopenia diagnosis. The model uses various Machine Learning (ML) and Deep Learning (DL) algorithms, with a feature-level fusion technique using a multilayer perceptron network as classifier and Xception architectures for image feature extraction. The paper also integrates Explainable AI (XAI) methods for transparent interpretation of the model's diagnostic decisions.

CATEGORY: DL",5.92,,False,2026-08-16T00:14:20
94,mistral:7b,V2.2,abstract,Unclear,DL,"REASONING: The paper presents a new framework, TAXAI, for Trust-Aware Explainable Artificial Intelligence (XAI) in clinical decision support systems. It combines algorithmic transparency, interpretability alignment, compliance, and reliability to evaluate trust, fairness, robustness, and reproducibility. The framework uses a mathematically robust Trust Index for trust evaluation across different models and datasets. The primary contribution of the paper is the development of TAXAI, which is a deep-learning-based XAI method.

CATEGORY: DL",6.17,,False,2026-08-16T00:14:27
95,mistral:7b,V2.2,abstract,AI,AI,"REASONING: The paper discusses various AI applications in child and adolescent psychiatry, including AI scribes, multimodal diagnostic tools, AI-assisted therapeutics, AI-enabled video and eye-tracking approaches, chatbots, and robot companions. However, the primary contribution of the paper is a review and discussion of the ethical concerns and limitations of these AI applications in this field.

CATEGORY: AI (general artificial intelligence approaches, symbolic reasoning, expert systems, or work not specific to ML/DL techniques)",5.79,,False,2026-08-16T00:14:32
96,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper focuses on developing a machine learning model for predicting the success of camouflage orthodontic treatment, using four specific machine learning algorithms (Random Forest, CART, Neural Network, and XGBoost) for training and evaluation. The primary contribution of the paper lies in the application of these machine learning algorithms, particularly XGBoost, for predicting treatment success.

CATEGORY: ML",4.68,,False,2026-08-16T00:14:37
97,mistral:7b,V2.2,abstract,AI,ML,"REASONING: The paper primarily focuses on the application of Machine Learning (ML) algorithms for predicting remission in Cushing’s disease, with specific performance metrics provided for these models.

CATEGORY: ML",2.75,,False,2026-08-16T00:14:40
98,mistral:7b,V2.2,abstract,AI,DL,"REASONING: The paper discusses the application of AI, specifically machine learning and deep learning, in revolutionizing various steps of the echocardiography imaging pipeline. The primary contribution of the paper is the exploration of AI in image acquisition, optimization, automated view classification, structure segmentation, and diagnosis, with a focus on pediatric cardiology.

CATEGORY: DL (Deep Learning)",4.53,,False,2026-08-16T00:14:44
99,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper presents a review of recent advancements in IoT, ML, and AI technologies for early detection of cattle diseases. The primary contribution of the paper is the review of AI-based techniques for the detection, classification, prediction, and monitoring of cattle diseases using image, sensor, and text-based data.

CATEGORY: ML (The paper's primary contribution lies in the review of AI-based techniques, which are a subset of machine learning)",5.1,,False,2026-08-16T00:14:49
100,mistral:7b,V2.2,abstract,AI,DL,"REASONING: The paper discusses the integration of 2D materials into neuromorphic systems, highlighting applications in various fields such as wearable electronics, brain-machine interfaces, and quantum neuromorphic platforms. The primary contribution of the paper is the exploration of 2D materials for energy-efficient AI and neuromorphic computing.

CATEGORY: DL (Deep Learning) is not the primary focus of the paper. The paper discusses the use of 2D materials in neuromorphic computing, which is a subset of machine learning, but the main focus is on the materials and their applications, not on specific neural network architectures. Therefore, the most specific applicable category is ML (Machine Learning).",7.34,,False,2026-08-16T00:14:57
101,mistral:7b,V2.2,abstract,AI,AI,"REASONING: The paper's primary contribution lies in evaluating dental residents' knowledge and perception regarding AI's application in dentistry. The technical methods described are the distribution of a questionnaire to assess participants' knowledge and awareness about AI in dentistry.

CATEGORY: AI",3.55,,False,2026-08-16T00:15:00
102,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper proposes a novel framework that integrates advanced machine learning (ML) and deep learning (DL) techniques, specifically support vector machine (SVM), random forest, XGBoost, logistic regression, feed forward neural network (FFNN), and multi-layer perceptron (MLP), to predict cardiovascular disease outcomes. The primary contribution of the paper is the comparison and evaluation of these ML and DL models using the Framingham Heart Study dataset, with the SVM model demonstrating superior performance. The paper also employs explainable AI (XAI) methods to interpret complex model predictions and ensure transparency.

CATEGORY: ML",7.64,,False,2026-08-16T00:15:08
103,mistral:7b,V2.2,abstract,AI,ML,"REASONING: The paper discusses a systematic review of various AI-based privacy-preserving strategies in the Internet of Vehicles (IoV), employing a Systematic Literature Review (SLR) to examine and classify essential methodologies such as Federated Learning (FL), Differential Privacy (DP), Homomorphic Encryption (HE), Blockchain-enhanced AI, Adversarial Machine Learning (AML), and anomaly detection. The primary contribution of the paper is the creation of a six-domain taxonomy for evaluating these methodologies.

CATEGORY: ML (since the paper reviews and classifies various machine learning techniques, although it also discusses AI-based strategies)",7.73,,False,2026-08-16T00:15:16
104,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper primarily focuses on the application of Machine Learning (ML) models in the context of Acute Respiratory Distress Syndrome (ARDS) management, with a specific emphasis on predicting ARDS onset, early diagnosis, optimizing management, and forecasting outcomes.

CATEGORY: ML",3.96,,False,2026-08-16T00:15:20
105,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper discusses various model selection techniques in the context of molecular phylogenetics, with a focus on the Akaike Information Criterion (AIC) and Bayesian methods. These techniques are used for comparing and selecting substitution models, assessing model selection uncertainty, and estimating phylogenies and model parameters. The primary contribution of the paper is the application of AIC-based model averaging to a specific dataset.

CATEGORY: ML (Machine Learning)",5.54,,False,2026-08-16T00:15:25
106,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper presents a framework for detecting AI-generated artwork using deep learning-based transformer models, specifically DINO v2. The primary contribution of the paper is the application of this transformer model for art authenticity detection, outperforming other baselines.

CATEGORY: DL",3.54,,False,2026-08-16T00:15:29
107,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper proposes a novel component, the quantitative argumentation layer, for tabular data that mines concepts from both data and data descriptions. It constructs a concept and argumentation model (CAM) that embeds human-aligned reasoning processes and provides interpretable decisions based on human-level knowledge.

CATEGORY: ML (Classical Machine Learning)

The primary contribution of the paper lies in the development of a new method, the quantitative argumentation layer, for tabular data. Although the method involves neural network-like reasoning (argumentation rules), the core concept follows classical machine learning techniques, such as feature engineering (data descriptions) and supervised learning (human-aligned reasoning processes). The neural network aspect is secondary to the primary contribution of the paper.",7.97,,False,2026-08-16T00:15:37
108,mistral:7b,V2.2,abstract,AI,AI,"REASONING: The paper discusses the application of AI in pathology, outlining its role in analyzing and interpreting complex tissue and cellular imaging data, and its potential to enhance accuracy, efficiency, and consistency in histopathological evaluation and lesion diagnosis. The primary contribution of the paper is the guide for head and neck pathologists on the fundamentals and applications of AI in their field.

CATEGORY: AI",4.91,,False,2026-08-16T00:15:42
109,mistral:7b,V2.2,abstract,ML,DL,"REASONING: The paper proposes an optimized hybrid deep learning framework that integrates Convolutional Neural Networks (CNN) and Recurrent Neural Networks (RNN) for energy production prediction. The primary contribution lies in the optimization of the CNN-RNN model using a Genetic Algorithm (GA) for hyperparameter optimization, feature selection using Binary Particle Swarm Optimization (BPSO), and comparison with other baseline regression models.

CATEGORY: DL",5.7,,False,2026-08-16T00:15:47
110,mistral:7b,V2.2,abstract,nan,ML,"REASONING: The paper presents an open-source Python framework for managing and annotating medical time series data, which is a key component in AI applications, particularly in critical care. The framework is designed to handle noisy and high-volume data, addressing common challenges in AI applications.

CATEGORY: ML (Machine Learning)",3.84,,True,2026-08-16T00:15:51
111,mistral:7b,V2.2,abstract,AI,ML,"REASONING: The paper discusses various AI-based approaches for improving medication adherence in patients with cardiovascular diseases. The primary contribution of the paper is the scoping review of AI-based methods, which includes natural language processing, reinforcement learning, and machine learning algorithms such as neural networks, random forests, support vector machines, and decision tree models.

CATEGORY: ML",4.62,,False,2026-08-16T00:15:56
112,mistral:7b,V2.2,abstract,ML,DL,"REASONING: The paper describes a two-stage artificial intelligence framework that integrates multimodal MRI and clinical indicators for the noninvasive assessment of renal fibrosis in patients with CKD. The primary contribution of the paper is the development of a deep learning model (MobileNetV2-SE-based) for RF classification, which is the core concept followed to achieve its results.

CATEGORY: DL",5.26,,False,2026-08-16T00:16:01
113,mistral:7b,V2.2,abstract,DL,DL,"REASONING: The paper focuses on understanding the issues with standard gradient descent from random initialization in deep neural networks, and proposes a new initialization scheme to address these issues. The primary contribution of the paper lies in the development of a new initialization method for deep neural networks.

CATEGORY: DL",3.45,,False,2026-08-16T00:16:05
114,mistral:7b,V2.2,abstract,ML,DL,"REASONING: The paper describes the development of a pilot study to assess the feasibility of an ultrasound scanning protocol for measuring body composition in infants, and the creation of a database of ultrasound images for training AI models, specifically convolutional neural networks (CNN). The primary contribution of the paper is the development and evaluation of AI-enabled analysis for whole-body composition estimation from ultrasound images.

CATEGORY: DL",5.21,,False,2026-08-16T00:16:10
115,mistral:7b,V2.2,abstract,nan,Unclear,"REASONING: This abstract does not provide any information about the technical methods or the primary contribution of the paper. It is merely correcting a typesetting error in an author's name.
CATEGORY: Unclear",2.6,,False,2026-08-16T00:16:12
116,mistral:7b,V2.2,abstract,Unclear,DL,"REASONING: The paper primarily focuses on comparing the performance of various machine learning and transformer-based deep learning models for Arabic sentiment analysis. The study also discusses the impact of annotation quality on model performance and proposes a balanced human-artificial intelligence annotation paradigm.

CATEGORY: DL (Deep Learning)",3.91,,False,2026-08-16T00:16:16
117,mistral:7b,V2.2,abstract,Unclear,ML,"REASONING: The paper presents an integrated workflow that utilizes robot-automated experimentation, machine learning predictions, and finite element simulations to design stretchable electrodes. The primary contribution lies in the development of an ensemble of artificial neural networks for predicting strain-insensitive stretchable electrodes.

CATEGORY: ML",3.84,,False,2026-08-16T00:16:20
118,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper discusses the generation of synthetic data for improving the quality of AI algorithms, particularly focusing on statistical, probabilistic, and Machine Learning (ML) based tabular data generation methods. The primary contribution of the paper is the exploration and analysis of these methods, with SMOTE and its variants being the commonly used techniques.

CATEGORY: ML",4.21,,False,2026-08-16T00:16:24
119,mistral:7b,V2.2,abstract,ML,DL,"REASONING: The paper proposes a multimodal AI system, DMDNet, that uses a convolutional neural network (CNN) for feature extraction and employs four advanced classification strategies, including transformer-based, adversarial, self-supervised, and feature-selection approaches. The primary contribution of the paper is the development and evaluation of the DMDNet, which makes use of these various techniques.

CATEGORY: DL (Convolutional Neural Networks are used for feature extraction)",5.84,,False,2026-08-16T00:16:30
120,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper proposes an Accurate Surgical Time Prediction (ASTP) framework that uses machine learning models, specifically Histogram Gradient Boosting Regression (HGBR), artificial neural networks (ANNs), and recurrent models like Long Short Term Memory (LSTM), Gated Recurrent Unit (GRU), and hybrid LSTM+GRU. The primary contribution of the paper is the ASTP framework, which is a machine learning approach, making it a machine learning (ML) paper.

CATEGORY: ML",6.14,,False,2026-08-16T00:16:36
121,mistral:7b,V2.2,abstract,ML,ML,"REASONING: The paper discusses various mathematical and machine learning-assisted spectral generation methods for Raman spectroscopy, including AI-assisted spectral generation techniques like GANs and Auto-encoders. The primary contribution of the paper is the critical review and evaluation of these techniques.

CATEGORY: ML",3.76,,False,2026-08-16T00:16:40
122,mistral:7b,V2.2,abstract,Unclear,DL,"REASONING: The paper primarily focuses on comparing the performance of transformer-based models (DistilBERT), deep learning models (LSTM and Bi-LSTM), and classical machine learning (Naive Bayes with TF-IDF vectorization) for sentiment analysis of ChatGPT-related educational discourse. The primary contribution lies in the comparative evaluation and the development of a user-friendly web application for non-technical stakeholders.

CATEGORY: DL (Deep Learning)",5.56,,True,2026-08-16T00:16:46
123,mistral:7b,V2.2,abstract,AI,DL,"REASONING: The paper proposes an AI-based decision support approach for the development of upper limb exoskeletons, which primarily utilizes a multilayer perceptron neural network for achieving 100% accuracy. The paper also presents new models for classifying hand dysfunctions, exoskeleton design, and estimating manufacturing costs.

CATEGORY: DL",4.41,,False,2026-08-16T00:16:50
