paper_id,model_version,prompt_version,input_source,manual_label,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
135,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes a study that integrates behavioural theory with machine learning to identify psychological predictors of intention to use antimicrobials appropriately among clinicians. The technical methods described include LASSO regression, SHAP analysis, and machine-learning classifiers such as XGBoost, LightGBM, and CatBoost. The primary contribution of the paper is the application of machine learning to identify key predictors and interactions influencing intention to use antimicrobials appropriately.

CATEGORY: ML",5.15,,False,2026-08-15T09:45:04
136,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract discusses the application of artificial intelligence (AI) in guiding personalized nano-enhanced stem cell therapies for neurodegenerative diseases. The technical methods described include machine learning (ML) and deep learning (DL) for optimizing the design of nanobiological materials, as well as AI-driven design and real-time monitoring. The primary contribution of the paper is to propose a systematic framework for integrating AI across the entire nano-enhanced stem cell therapy.

CATEGORY: ML",5.14,,False,2026-08-15T09:45:09
137,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes the application of machine learning models, specifically XGBoost and LightGBM algorithms, to predict three-year survival after diagnosis for different cancer types. The primary contribution of the paper is the development and evaluation of a machine learning-based approach for cross-prediction of cancer survival rates.

CATEGORY: ML",3.96,,False,2026-08-15T09:45:13
138,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes the application of multiple machine learning algorithms to a predictive maintenance dataset, comparing their performance and identifying the strengths and weaknesses of each. The primary contribution of the paper is the comparative analysis of these machine learning algorithms and their application to a specific problem in infrastructure and facilities management.

CATEGORY: ML",3.71,,False,2026-08-15T09:45:17
139,llama3.1:8b,V2.2,missing,None,NO_INPUT,,0.0,no abstract available,False,2026-08-15T09:45:17
140,llama3.1:8b,V2.2,abstract,AI,ML,"REASONING: The abstract discusses the application of large language models (LLMs) to automate annotation and data analysis in the field of medical device regulatory science. The primary contribution of the paper is the validation study of LLMs for this specific task, and the demonstration of their scalability in three applications. The technical methods described in the text include the use of LLMs for natural language processing and data analysis.

CATEGORY: ML",4.77,,False,2026-08-15T09:45:21
141,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract discusses the application of Automated Machine Learning (AutoML) in oral healthcare, evaluating its performance and translational relevance. The primary contribution of the paper is the systematic review of AutoML's application in dentistry, including its strengths and limitations. The technical methods described are primarily focused on AutoML, which is a subset of machine learning.

CATEGORY: ML",4.66,,False,2026-08-15T09:45:26
142,llama3.1:8b,V2.2,abstract,Unclear,DL,"REASONING: The abstract describes a machine learning-based framework for predicting the residual flexural strength of FR-UHPC after exposure to fire, utilizing a wide experimental database and benchmarking nine state-of-the-art algorithms, including a novel hybrid neural/tree fusion architecture called AegisFusion. The primary contribution of the paper is the development and validation of AegisFusion, which achieves superior accuracy and calibrated uncertainty in predicting RFS. The paper's technical implementation is centered around the AegisFusion architecture and its application to the problem of predicting RFS.

CATEGORY: DL",6.26,,False,2026-08-15T09:45:32
143,llama3.1:8b,V2.2,abstract,ML,DL,"REASONING: The abstract describes a specific technique called dropout, which is a method for addressing overfitting in deep neural networks. The primary contribution of the paper is the introduction and evaluation of this technique, which is a neural network architecture. The paper focuses on the application of dropout to various machine learning tasks, including vision, speech recognition, and document classification.

CATEGORY: DL",4.36,,False,2026-08-15T09:45:37
144,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes a hybrid framework that integrates federated learning with ensemble-based machine learning models and explainable AI techniques for sepsis mortality prediction. The framework employs various machine learning models, including Random Forest, LightGBM, XGBoost, K-Nearest Neighbors, and Logistic Regression, and uses explainability techniques such as SHAP, LIME, and PDP. The primary contribution of the paper is the development of a hybrid framework that addresses concerns related to data privacy and model transparency.

CATEGORY: ML",5.92,,False,2026-08-15T09:45:43
145,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract discusses the application of artificial intelligence (AI) in acute ischemic stroke (AIS) care, specifically focusing on machine learning (ML) and deep learning (DL) techniques for lesion segmentation and outcome prediction. The primary contribution of the paper is a systematic review of the current literature on AI applications in AIS care, highlighting the potential benefits and challenges of integrating AI into clinical practice.

CATEGORY: ML",4.85,,False,2026-08-15T09:45:48
146,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The paper employs a range of technical methods, including machine learning models (Logistic Regression, Random Forest, XGBoost, Neural Networks), sentiment analysis, TF-IDF text vectorization, and Structural Equation Modelling (SEM). The primary contribution of the paper is the development of a hybrid SEM-ML framework that jointly predicts consumer purchase intentions. The paper also explores the use of ensemble ML models and provides a detailed analysis of the results using various metrics and visualization techniques.

CATEGORY: ML",5.99,,False,2026-08-15T09:45:54
147,llama3.1:8b,V2.2,abstract,Unclear,DL,"REASONING: The abstract describes a novel hybrid computational framework that integrates multiple technical methods, including Graph Convolutional Networks, Variational Autoencoders, and Uncertainty Aware Adaptive Multi-Objective Optimization-based Reinforcement Learning (UAAMOO-RL). The primary contribution of the paper is the development of this hybrid framework, which is used to generate drug molecules with desired pharmacological properties. The framework combines uncertainty awareness and explainability to improve the drug discovery process.

CATEGORY: DL",5.34,,False,2026-08-15T09:45:59
148,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The technical methods described in the text are bagging predictors, bootstrap replicates, and aggregation techniques (averaging and plurality voting). The primary contribution of the paper is the demonstration of the effectiveness of bagging predictors in improving accuracy, particularly when the prediction method is unstable. The paper focuses on the methodology of bagging predictors and its application to various prediction methods.

CATEGORY: ML",4.27,,False,2026-08-15T09:46:03
149,llama3.1:8b,V2.2,abstract,AI,ML,"REASONING: The abstract discusses the application of artificial intelligence (AI) and machine learning (ML) in retinal vascular diseases, specifically focusing on multimodal approaches that integrate diverse imaging modalities and clinical data. The primary contribution of the paper is the systematic review and synthesis of evidence on the diagnostic and prognostic applications of multimodal AI in retinal vascular diseases.

CATEGORY: ML",4.58,,False,2026-08-15T09:46:08
150,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes a data-driven approach using a Bayesian Network framework to analyze and predict the consequences of ship collision accidents. The technical methods mentioned include a Tree-Augmented Naive Bayes (TAN) structure and spatial analysis based on accident coordinates. The primary contribution of the paper is the development of a data-driven model to investigate the risk influencing factors (RIFs) of ship collision accidents.

CATEGORY: ML",4.8,,False,2026-08-15T09:46:13
151,llama3.1:8b,V2.2,abstract,ML,DL,"**Step 1: Identify the technical methods described in the text**

The technical methods described in the text include various machine learning and deep learning techniques, such as:

* Supervised and unsupervised learning
* Neural network architectures (CNNs, RNNs, transformers)
* Deep reinforcement learning
* Quantum feature mapping
* Homomorphic encryption
* LSTM-based approaches
* Attention-driven frameworks
* Hyperparameter tuning
* Text mining and unsupervised clustering
* Point cloud autoencoders
* Self-supervised HGNN and fuzzy C-means
* View-specific fuzzy clustering
* Blockchain network constructions

**Step 2: Determine which method represents the paper's primary contribution**

Upon reviewing the abstract, it appears that the primary contributions of the papers are in the areas of machine learning and deep learning, with a focus on various applications such as risk prediction, optimization, detection, and analysis. The use of specific machine learning and deep learning techniques, such as neural networks, transformers, and reinforcement learning, suggests that these are the primary methods being employed.

**Step 3: Assign the most specific applicable category**

Based on the primary contributions of the papers, the most specific applicable category is DL (Deep Learning), as many of the papers employ neural network architectures and deep learning techniques. While some papers also involve machine learning, the use of deep learning techniques is more prominent and specific.

**REASONING:** The abstract describes a wide range of applications and techniques, but the primary",14.93,,False,2026-08-15T09:46:27
152,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes a study that uses a combination of portable GC-MS and an artificial intelligence model to develop a screening model for viral respiratory infections. The AI model employs machine learning algorithms to enhance the specificity and sensitivity of the model. The primary contribution of the paper is the development of a diagnostic model that uses machine learning to identify novel breath biomarkers.

CATEGORY: ML",4.96,,False,2026-08-15T09:46:32
153,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract discusses the application of AI and ML to detect insider threats, specifically mentioning the use of Explainable AI (XAI) methods, hybrid learning models, and techniques such as auto-encoders and Isolation Forests classifiers. The primary contribution of the paper is the development of a hybrid model that combines anomaly detection and behavioral analytics to improve detection accuracy and reduce false positives. The use of neural networks is not explicitly mentioned, but the use of auto-encoders suggests a neural network-based approach.

CATEGORY: ML",5.66,,False,2026-08-15T09:46:38
154,llama3.1:8b,V2.2,abstract,Unclear,AI,"REASONING: The abstract discusses the application of artificial intelligence in wildfire management, specifically highlighting the use of machine learning for prediction, risk assessment, and behavior modeling. The paper reviews existing research and proposes future directions, including multimodal data integration and explainable AI. The primary contribution of the paper is a bibliometric study and a review of the current state of AI in wildfire management.

CATEGORY: AI",4.34,,False,2026-08-15T09:46:42
155,llama3.1:8b,V2.2,abstract,AI,ML,"REASONING: The abstract describes the development of an AI-enriched digital Educational Framework (AIEDF) that incorporates AI competencies into education, specifically for middle-school students. The framework is based on a newly developed Holistic Digital Literacy Framework (HDLF) and includes four core areas that are aligned with Bloom's taxonomy. The paper's primary contribution is the development of the AIEDF and its alignment with international standards.

CATEGORY: ML",5.21,,False,2026-08-15T09:46:48
156,llama3.1:8b,V2.2,missing,None,NO_INPUT,,0.0,no abstract available,False,2026-08-15T09:46:48
157,llama3.1:8b,V2.2,abstract,AI,ML,"REASONING: The abstract discusses the integration of multimodal data using AI-driven approaches for Alzheimer's Disease prediction, including data harmonization, preprocessing, and fusion strategies. The primary contribution of the paper is a systematic review and classification of various techniques used in multimodal fusion, including data-level, feature-level, decision-level, and temporal paradigms.

CATEGORY: ML",4.29,,False,2026-08-15T09:46:52
158,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract discusses the potential of microalgae as a sustainable protein source, and highlights the use of artificial intelligence (AI) and machine learning (ML) to improve resource-use efficiency and nutrient recovery in microalgae production systems. The primary contribution of the paper is the review of the potential and limitations of microalgae as a scalable solution for food and water security, with a focus on the role of AI and ML in overcoming cultivation and process optimisation bottlenecks.

CATEGORY: ML",5.59,,False,2026-08-15T09:46:58
159,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract describes a framework that integrates AI, ML, and IoT technologies to optimize date palm cultivation. The primary contribution of the paper is the development and optimization of four ML algorithms, with a focus on classification accuracy and feature importance analysis.

CATEGORY: ML",3.32,,False,2026-08-15T09:47:01
160,llama3.1:8b,V2.2,abstract,ML,DL,"REASONING: The abstract describes a hybrid framework for detecting synthetic Spanish text, which integrates structural stylometry, probabilistic surprisal, and topical-aware semantic contrast. The framework uses a multi-model stacking ensemble that combines diverse learning architectures to maximize classification robustness. The primary contribution of the paper is the introduction of this hybrid framework, which addresses the limitations of current detection methods.

CATEGORY: DL",4.43,,False,2026-08-15T09:47:05
161,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract discusses the application of artificial intelligence and machine learning frameworks to optimize electrochemical devices, specifically mentioning surrogate models, prognostic health management, and adaptive control strategies. The primary contribution of the paper is to review and analyze the use of AI/ML in this context, highlighting emerging hybrid strategies and critical barriers to deployment. The technical methods described include the use of physics-informed neural networks (PINNs) and explainable AI (XAI).

CATEGORY: ML",5.15,,False,2026-08-15T09:47:10
162,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract describes a hybrid approach combining computational fluid dynamics (CFD) with artificial intelligence (AI) and machine learning (ML) techniques to enhance airfoil performance. The primary contribution of the paper is the development of a predictive model using machine learning algorithms, specifically artificial neural networks and support vector machine regressions, to optimize flow control strategies.

CATEGORY: ML",4.26,,False,2026-08-15T09:47:15
163,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract discusses the application of machine learning in the field of functional materials design, highlighting its role in guiding exploration within complex design spaces. The paper reviews key developments and organizes machine learning applications into three levels, discussing methodological choices and practical tools for each. The primary contribution of the paper is to extract transferable principles for machine learning applications in this field.

CATEGORY: ML",4.36,,False,2026-08-15T09:47:19
164,llama3.1:8b,V2.2,abstract,DL,DL,"REASONING: The abstract describes the development of a convolutional neural network (CNN) regression model for noise prediction, which is a specific type of neural network architecture. The primary contribution of the paper is the application of this CNN model to efficiently reconstruct physical models generating traffic noise maps. The paper also compares the performance of the CNN model to existing machine learning models.

CATEGORY: DL",4.24,,False,2026-08-15T09:47:23
165,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes a study that proposes an approach using machine learning and graph analysis to identify patterns and diagnostic markers for dementia. The study evaluates ten machine learning models, including Random Forest, and conducts a comprehensive evaluation of their performance. The primary contribution of the study is the development and evaluation of a machine learning-based approach for diagnosing dementia.

CATEGORY: ML",4.21,,False,2026-08-15T09:47:28
166,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes the development of a machine learning-based screening model to assess the risk of depression among the elderly population. The technical methods described include the use of eight supervised machine learning models, feature selection analysis, and cross-validation. The primary contribution of the paper is the development and evaluation of these machine learning models.

CATEGORY: ML",4.16,,False,2026-08-15T09:47:32
167,llama3.1:8b,V2.2,abstract,AI,AI,"REASONING: The abstract discusses the application of AI and ML in plastic and reconstructive surgery, highlighting various uses such as image analysis, virtual assistants, and language models. The primary focus is on the current practice and future potential of AI in this field, rather than the technical implementation of specific algorithms. The emphasis is on the integration of AI and ML into clinical practice, education, and research.

CATEGORY: AI",4.61,,False,2026-08-15T09:47:36
168,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The paper employs the double machine learning (DML) method with random forest regression as the DML learner to investigate the relationship between government-level AI policies and corporate supply chain resilience. The primary contribution of the paper is the analysis of the impact of AI policies on supply chain resilience, using a specific machine learning method. The technical implementation is focused on applying a machine learning technique to a specific problem.

CATEGORY: ML",4.85,,False,2026-08-15T09:47:41
169,llama3.1:8b,V2.2,abstract,AI,AI,"REASONING: The abstract discusses the integration of artificial intelligence (AI) with wastewater-based epidemiology (WBE) for real-time disease detection, highlighting the use of predictive modelling, pattern recognition, and anomaly detection. The primary contribution of the paper is the examination of AI-driven models for supporting public health practitioners and researchers. The technical methods described include AI-driven models, predictive modelling, pattern recognition, and anomaly detection, which are complemented by spatial analytics.

CATEGORY: AI",5.21,,False,2026-08-15T09:47:46
170,llama3.1:8b,V2.2,abstract,Unclear,DL,"REASONING: The abstract describes the use of a transformers-based architecture, specifically RoBERTa-Large, for clickbait news headline detection. The paper evaluates this model against state-of-the-art ML and DL approaches and achieves higher classification accuracy. The primary contribution of the paper is the introduction of RoBERTa-Large for this specific task.

CATEGORY: DL",4.53,,False,2026-08-15T09:47:51
171,llama3.1:8b,V2.2,abstract,None,ML,"REASONING: The abstract discusses the application of artificial intelligence (AI) and machine learning (ML) in sustainable development strategies, using bibliometric analysis to map knowledge trends and research patterns. The primary contribution of the paper is to understand the role of AI and ML in driving sustainability, with a focus on their applications in various fields. The technical methods described in the text include bibliometric analysis, which is a classical machine learning technique.

CATEGORY: ML",4.95,,False,2026-08-15T09:47:56
172,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The paper proposes a machine learning architecture for early diagnosis of Alzheimer's disease, using a combination of feature engineering, synthetic minority oversampling technique, and a new strengthened Grey Relational Grade index. The primary contribution of the paper is the comparison of seven mainstream classifiers, including deep neural networks, and the introduction of a new method for enhancing feature-diagnosis correlation. The paper's focus is on developing an interpretable and sustainable machine learning architecture for a specific application.

CATEGORY: ML",5.51,,False,2026-08-15T09:48:01
173,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract discusses the intersection of Federated Learning (FL) and Explainable Artificial Intelligence (XAI), introducing the FedXAI paradigm, and provides a systematic review of the growing literature on FedXAI methods. The paper introduces a multi-axis taxonomy and examines various approaches to embedding explainability in the FL lifecycle, including model-agnostic explanations and interpretable-by-design federated models.

CATEGORY: ML",5.21,,False,2026-08-15T09:48:07
174,llama3.1:8b,V2.2,abstract,ML,AI,"**Step 1: Identify the technical methods described in the text**

The technical methods described in the text include:

* Multiple imputation by chained equations (MICE) for handling missing data
* Synthetic minority oversampling (SMOTE) for handling class imbalance
* Categorical encoding for feature engineering
* Supervised machine learning models:
	+ Logistic regression
	+ Random forest
	+ XGBoost
	+ Support vector machine
* Explainability techniques:
	+ SHAP (SHapley Additive exPlanations)
	+ Counterfactual explanations (DiCE)
* Fairness auditing techniques:
	+ AIF360 (AI Fairness 360)
	+ Metrics: statistical parity difference, disparate impact, equal opportunity difference, average odds difference, theil index
* Preprocessing mitigation techniques:
	+ Reweighting
* Causal inference techniques:
	+ Double machine learning framework
	+ Causal forests
* Performance metrics:
	+ Accuracy
	+ Precision
	+ Recall
	+ F1
	+ ROC-AUC
	+ Minority class PR-AUC
	+ Balanced accuracy
	+ Calibration (Brier score)

**Step 2: Determine which method represents the paper's primary contribution**

The paper's primary contribution is the development of a novel, fairness-aware machine learning framework for predicting antenatal care uptake among women in Ghana. The framework integrates explainability, bias mitigation, and causal inference to support ethical AI deployment",15.55,,False,2026-08-15T09:48:22
175,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes the development of machine learning-based interatomic potentials using the GRACE framework, which is trained on large materials datasets and demonstrated to achieve high accuracy and efficiency. The primary contribution of the paper is the introduction of the GRACE framework and its application to atomistic modeling. The technical methods described include the use of graph atomic cluster expansion, training on large datasets, and fine-tuning and knowledge distillation for adapting the models to specialized tasks.

CATEGORY: ML",5.29,,False,2026-08-15T09:48:27
176,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The paper describes a two-stage system that combines a transformer-based method (RT-DETR) for landmark detection with supervised machine learning classifiers. The primary contribution of the paper is the development and validation of this system for strabismus screening using facial images.

CATEGORY: ML",3.86,,False,2026-08-15T09:48:31
177,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes the development and evaluation of machine learning models, specifically Support Vector Machine (SVM), K-Nearest Neighbor (KNN), and RUSBoost, to predict recurrent ischemic stroke using real-world data. The primary contribution of the paper is the comparison and evaluation of these machine learning models, with a focus on identifying the most reliable and generalizable model for clinical risk prediction.

CATEGORY: ML",4.83,,False,2026-08-15T09:48:36
178,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes a study that uses functional near-infrared spectroscopy (fNIRS) signals and artificial intelligence (AI) algorithms to predict hand movements. The technical methods described include various machine learning algorithms, including neural networks, to analyze the fNIRS signals and make predictions.

CATEGORY: ML",3.77,,False,2026-08-15T09:48:40
179,llama3.1:8b,V2.2,abstract,None,DL,"REASONING: The paper presents a Quantum-Inspired Algorithm (QIA) for sustainable machine learning, which jointly optimises hyperparameters, model compression, and scheduling in a single framework. The QIA uses tunnelling-based search and amplitude reweighting to find energy-efficient configurations faster, and builds a metric comparison to evaluate trade-offs among accuracy, energy consumption, and carbon footprint. The paper's primary contribution is the QIA, which is a neural network-based approach to optimise machine learning workflows for sustainability.

CATEGORY: DL",6.1,,False,2026-08-15T09:48:46
180,llama3.1:8b,V2.2,abstract,None,DL,"REASONING: The abstract discusses the application of machine learning (ML) and deep learning (DL) techniques to electric vehicle infrastructure, specifically focusing on the performance of hybrid DL models in comparison to traditional algorithms. The paper's primary contribution is the development of a quantitative benchmarking framework and the analysis of the performance of various DL models in electric vehicle design, battery systems, and charging infrastructure.

CATEGORY: DL",4.63,,False,2026-08-15T09:48:51
181,llama3.1:8b,V2.2,abstract,DL,DL,"REASONING: The paper proposes a specific approach, ACS-DSAEFL, which combines deep learning techniques with feature learning to improve gesture recognition for the deaf community. The technical methods described in the text include the use of a Gaussian filter, histogram equalization, Inception-enhanced vision transformer, and stacked sparse denoising autoencoder. The primary contribution of the paper is the development of a new approach, ACS-DSAEFL, which is a deep learning-based method.

CATEGORY: DL",5.49,,False,2026-08-15T09:48:56
182,llama3.1:8b,V2.2,abstract,Unclear,DL,"REASONING: The abstract describes the development of FungiGuard, a tool that uses machine learning and deep learning techniques to classify and identify antifungal peptides in plants. The primary contribution of the paper is the development of FungiGuard, which integrates multiple machine learning and deep learning methods to achieve its results. The core method of FungiGuard is a neural network architecture that combines Random Forest, Long Short-Term Memory, and attention mechanisms.

CATEGORY: DL",4.94,,False,2026-08-15T09:49:01
183,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes a specific method for improving parameter estimates in multiple regression, which involves modifying the diagonal of X'X. The primary contribution of the paper is the introduction of a new estimation procedure and the ridge trace method. The technical methods described are related to classical machine learning, specifically multiple regression and parameter estimation.

CATEGORY: ML",3.67,,False,2026-08-15T09:49:05
184,llama3.1:8b,V2.2,abstract,DL,DL,"REASONING: The abstract describes a framework called PLGDL that employs both Protein Language and Geometric Deep Learning models to predict protective antigens from protein sequences and structures. The framework is applied to various pathogens, including viruses, bacteria, and eukaryotic pathogens, and is shown to be robust and effective in identifying protective antigens. The primary contribution of the paper is the development of this integrated framework.

CATEGORY: DL",4.6,,False,2026-08-15T09:49:09
185,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract describes a bibliometric analysis of AI and ML research in renal cancer, using tools such as VOSviewer, CiteSpace, and bibliometrix. The primary contribution of the paper is to identify emerging research trends and patterns in co-authorship, citations, and keyword co-occurrences in the field of AI and ML in RC.

CATEGORY: ML",4.38,,False,2026-08-15T09:49:14
186,llama3.1:8b,V2.2,abstract,DL,ML,"REASONING: The abstract discusses the application of artificial intelligence (AI) in microbiology, specifically in the context of antimicrobial resistance (AMR) surveillance. The technical methods described include deep learning frameworks, transformer-based sequence models, graph neural networks, and multimodal architectures, as well as explainable AI (XAI) techniques such as SHAP, attention mechanisms, and gradient-based attribution approaches.

CATEGORY: ML",4.74,,False,2026-08-15T09:49:18
187,llama3.1:8b,V2.2,abstract,None,ML,"**Step 1: Identify the technical methods described in the text**

The technical methods described in the text include:

* Machine learning algorithms (36 were evaluated)
* Least absolute shrinkage and selection operator regression (to minimize multicollinearity)
* Tenfold cross-validation
* Receiver operating characteristic curve (AUC) analysis
* Calibration analysis
* Decision curve analysis
* SHapley Additive exPlanations (SHAP) for interpretability

**Step 2: Determine which method represents the paper's primary contribution**

The primary contribution of the paper is the development and validation of a machine learning model named NVUPreM, which is designed to predict 30-day NVUGIB mortality. The paper evaluates multiple machine learning algorithms and selects the optimal model (NVUPreM) for its superior performance.

**Step 3: Assign the most specific applicable category**

REASONING: The paper focuses on developing and validating a machine learning model for predicting 30-day NVUGIB mortality, using a variety of machine learning algorithms and evaluation metrics. The primary contribution is the development of a specific machine learning model, which is a subset of machine learning.
CATEGORY: ML",12.14,,False,2026-08-15T09:49:31
188,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract discusses the intersection of Quantum Computing and Artificial Intelligence, comparing Quantum Machine Learning (QML) with classical Machine Learning (ML). The paper reviews various technical methods, including neural networks, kernel methods, generative models, representation learning, and clustering, to analyze the performance of QML and ML across different domains.

CATEGORY: ML",4.16,,False,2026-08-15T09:49:35
189,llama3.1:8b,V2.2,abstract,AI,ML,"REASONING: The abstract discusses the application of artificial intelligence (AI) in predicting and preventing ACL injuries, specifically mentioning machine learning (ML) and deep learning (DL) techniques. The primary contribution of the paper is the systematic review of AI applications in ACL injury prediction and prevention, which focuses on the performance of ML and DL methods.

CATEGORY: ML",4.57,,False,2026-08-15T09:49:39
190,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes the development and evaluation of a machine learning-based classification model that integrates various clinical, environmental, and cytokine features to predict bladder cancer cases versus benign controls. The primary contribution of the paper is the development and comparison of machine learning models, specifically the Extreme Gradient Boosting model, which demonstrates superior predictive performance.

CATEGORY: ML",4.16,,False,2026-08-15T09:49:44
191,llama3.1:8b,V2.2,abstract,Unclear,DL,"REASONING: The abstract describes a study that compares the performance of classical machine learning models, deep learning, and a pre-trained large language model in classifying bronchiolitis diagnosis from electronic health records. The primary contribution of the paper is the comparison of these methods and the conclusion that deep learning and the pre-trained language model outperform traditional machine learning models.

CATEGORY: DL",4.66,,False,2026-08-15T09:49:48
192,llama3.1:8b,V2.2,abstract,DL,DL,"REASONING: The abstract describes a brain-inspired spiking neural network-based reinforcement learning computing architecture, which is a specific implementation of a neural network architecture. The primary contribution of the paper is the development of a novel computing architecture that leverages emerging materials to efficiently mimic complex reinforcement learning dynamics. The paper focuses on the technical implementation of a neural network-based reinforcement learning system, rather than the underlying machine learning or artificial intelligence concepts.

CATEGORY: DL",5.3,,False,2026-08-15T09:49:54
193,llama3.1:8b,V2.2,abstract,AI,AI,"REASONING: The abstract discusses the application of artificial intelligence (AI) in oncological drug development, specifically highlighting the use of machine learning (ML) and deep learning (DL) models in computer-aided drug design. The primary technical methods described are the use of neural network designs for de novo drug design, virtual screening, and target identification. The paper's focus is on the application of AI in drug development, rather than the development of new AI techniques.

CATEGORY: AI",5.24,,False,2026-08-15T09:49:59
194,llama3.1:8b,V2.2,abstract,ML,DL,"REASONING: The abstract describes a study on detecting depression-related texts in social media comments using various machine learning and deep learning models. The primary contribution of the paper is the comparison of the performance of these models in identifying linguistic patterns indicative of depression. The study also explores the use of text summarization and task-incremental learning in the proposed models.

CATEGORY: DL",4.23,,False,2026-08-15T09:50:03
195,llama3.1:8b,V2.2,abstract,Unclear,DL,"REASONING: The paper describes a supervised AI/ML-based framework for automated quantification of fibrosis content and spatial distribution in histology slides. The primary contribution of the paper is the development and validation of this framework, which uses a neural network to detect, segment, and quantify fibrosis. The paper's core method is a neural network, which is a key component of deep learning.

CATEGORY: DL",4.74,,False,2026-08-15T09:50:08
196,llama3.1:8b,V2.2,abstract,ML,ML,"REASONING: The abstract describes the application of machine learning techniques to predict anterior cruciate ligament (ACL) injuries, specifically evaluating eight distinct ML models on four datasets. The primary contribution of the paper is the assessment of these ML models and their performance in predicting ACL injuries.

CATEGORY: ML",3.73,,False,2026-08-15T09:50:11
197,llama3.1:8b,V2.2,abstract,None,ML,"REASONING: The abstract describes a methodology that integrates remote sensing data and machine learning to assess risks to heritage sites. The primary contribution of the paper is the development of a novel risk assessment framework that combines geospatial analytics and machine learning to evaluate and prioritize vulnerable heritage sites. The framework utilizes multiple technical methods, including machine learning models, geospatial analytics, and feature selection.

CATEGORY: ML",4.7,,False,2026-08-15T09:50:16
198,llama3.1:8b,V2.2,abstract,None,ML,"REASONING: The abstract discusses the application of artificial intelligence (AI) and machine learning (ML) in the context of the human leukocyte antigen (HLA) system, including the use of deep learning models for HLA imputation and transplant decision support. The primary contribution of the paper is the review and integration of emerging biology and AI innovations in the field of immunogenomics. The technical methods described include AI for antigen processing and T-cell recognition, deep learning models for HLA imputation, and AI-enabled transplant decision support.

CATEGORY: ML",6.14,,False,2026-08-15T09:50:22
199,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract describes a study that uses machine learning and artificial intelligence to develop a platform for predicting drug-induced nephrotoxicity. The primary contribution of the paper is the development of the ""KidneyTox_v1.0"" platform, which combines machine learning and explainable AI techniques.

CATEGORY: ML",3.84,,False,2026-08-15T09:50:26
200,llama3.1:8b,V2.2,abstract,Unclear,ML,"REASONING: The abstract discusses the application of AI techniques, specifically machine learning and deep learning, to improve carbon capture and utilization (CCU) technologies. The primary contribution of the paper is the patent analysis and examination of the role of AI in CCU, which highlights the use of AI techniques in process optimization, performance forecasting, and emissions prediction.

CATEGORY: ML",4.57,,False,2026-08-15T09:50:31
201,llama3.1:8b,V2.2,missing,None,NO_INPUT,,0.0,no abstract available,False,2026-08-15T09:50:31
